correct_spelling,wrong_spelling,symspell_correction,bert_correction,lstm_cnn_correction
irritating,irritaty,irritate,irritating,irritating
island,iland,land,islands,island
isn't,isant,want,instant,instant
isn't,isen't,isn't,isn ' t,agents
issue,isue,issue,issue,issue
issued,isued,issued,issued,issued
isthmus,ismus,isms,ismus,famous
it,et,it,get,it
it,il,in,is,is
itemized,itemized,itemized,itemized,itemized
itemized,itimized,itemized,victimized,itemized
itemized,itomised,itemised,promised,promised
itemized,atamize,atomize,maximize,atamize
itemized,atimized,atomized,optimized,atimized
itemized,eitemized,itemized,epitomized,eitemized
itemized,iccamized,iccamized,iccamized,iccamized
itemized,icomized,itemized,icomized,recognized
itemized,idamised,itemised,idamised,idamised
itemized,idamize,itemize,idamize,idamize
itemized,idemised,itemised,idemised,idemised
itemized,idemized,itemized,idemized,idemized
itemized,idimized,minimized,minimized,idimized
itemized,idlemised,itemised,idlemised,idlemised
itemized,idmized,admired,minimized,idmized
itemized,idomized,idolized,epitomized,idomized
itemized,idomuzed,idolized,idomuzed,idomuzed
itemized,intemised,itemised,intended,intended
itemized,intemized,itemized,intemized,itemized
itemized,intimized,optimized,intimidated,intimized
itemized,itamise,itemize,itamise,items
itemized,itamised,itemised,itamised,itamised
itemized,itamized,itemized,organized,itemized
itemized,itatimized,italicized,itatimized,itatimized
itemized,itemimized,itemized,itemimized,itemized
itemized,itemised,itemised,itemised,itemised
itemized,itemmized,itemized,itemmized,itemized
itemized,itemnize,itemize,deny,itemized
itemized,itemsed,itemised,items,items
itemized,itemtized,itemized,itemtized,itemized
itemized,itenised,itemised,itenised,itenised
itemized,ithemized,itemized,ithemized,ithemized
itemized,itiamized,itemized,victimized,itemized
itemized,itimied,timed,stymied,trimmed
itemized,itimise,minimise,sometimes,itimise
itemized,itimised,itemised,epitomised,dismissed
itemized,itimize,itemize,optimize,itimize
itemized,itimized,itemized,victimized,itemized
itemized,itiomized,itemized,optimized,itemized
itemized,itomised,itemised,promised,promised
itemized,itomize,itemize,optimize,itomize
itemized,itomized,itemized,optimized,itemized
itemized,ittemized,itemized,optimized,itemized
itemized,ittimised,optimised,ittimised,ittimised
itemized,ittimize,optimize,optimize,ittimize
items,itims,items,items,items
its,it's,it's,it ' s,it 's
its,its',its,its ',its '
itself,its_self,itself,its _ self,itself
itself,itsef,itself,itself,itself
itself,itsself,itself,itself,itself
ivory,ivery,very,every,every
jackdaw,jack_daw,jackdaw,jack _ down,jack_daw
jacket,jaket,jacket,jacket,jacket
jack-knife,jacknife,jackknife,pocketknife,jacknife
jail,gail,gail,jail,jail
jail,jale,sale,jail,jail
jam,gome,home,home,home
jam,jame,jame,james,game
jam,jan,jan,an,can
jam,janer,jane,jeans,janer
jam,jem,jim,gem,gem
jam,jene,june,children,knee
jam,jua,jul,just,job
jam,lamr,lamp,later,lamb
jam,mawg,mag,more,many
jam,uam,am,gum,came
jamjar,jam_jar,jamar,jam _ jar,jam_jar
janitor,janiter,janitor,janitor,janitor
japanese,japaneze,japanese,japanese,japaneze
jar,jur,our,car,our
jaundice,jaundise,jaundice,jaundice,jaundice
jaw,jor,for,for,for
jealous,jealeaus,jealous,jealous,jealous
jealous,jelous,jealous,jealous,jealous
jealousy,jelousy,jealousy,jealousy,jealousy
jeopardy,jepardy,jeopardy,jeopardy,jeopardy
jewel,jewl,jews,jewel,jewel
jewel,jule,june,jewel,rule
jewelry,jewelery,jewellery,jewelry,jewelry
job,jod,job,job,job
job,jub,job,job,job
job,juob,job,job,job
jobcentre,job-center,job-center,job - center,job - center
jobcentre,job_centeer,job_centeer,job _ center,job_centeer
jobcentre,job_center,job_center,job - center,job_center
jobcentre,job_centry,job_centry,job _ century,job_centry
jobcentre,jobcenait,jobcenait,jobcenait,jobcenait
jobcentre,jobcener,jobcener,jobseeker,jobcener
jobcentre,jobcente,jobcente,adolescence,jobcente
jobcentre,jobcetre,jobcetre,jobcetre,jobcetre
jobcentre,jobsenter,jobsenter,jobsenter,jobsenter
join,goin,join,join,in
joined,joind,join,joined,joined
joined,joned,joined,joined,joined
jolly,joly,july,jolly,jolt
journal,journel,journal,journal,journey
journal,jurnal,journal,journal,journal
journalism,journaism,journalism,journalism,journalism
journey,journy,journey,journey,journey
journey,jurney,journey,journey,journey
judge,juge,june,judge,judge
judgement,jedjement,judgement,judgement,judgement
judgement,judement,judgment,judgement,judgement
judgement,judgements,judgements,judgements,judgements
judgement,judgmerit,judgment,judgement,judgmerit
judgement,judgmet,judgment,judgement,judgment
judgement,judjment,judgment,judgement,judgment
judgement,judment,judgment,judgement,judgment
judgement,jugement,judgement,judgement,judgment
juice,duice,juice,juice,juice
juice,dusic,music,music,music
juice,goce,gone,nice,give
juice,guic,guin,quick,guys
juice,guse,use,house,guys
juice,jase,case,case,have
juice,jice,nice,nice,nice
juice,jise,rise,just,just
juice,jiuc,jul,just,juice
juice,jiuces,juices,juice,juices
juice,joose,jose,house,house
juice,jose,jose,rose,those
juice,ju,jul,just,you
juice,juc,jul,just,just
juice,juce,june,juice,juice
juice,jucee,june,juice,juice
juice,juces,jules,jokes,juices
juice,jucice,juice,justice,juice
juice,jucile,lucile,juvenile,muscle
juice,jues,dues,just,juice
juice,juic,juice,juicy,juice
juice,juices,juices,juices,juices
juice,juies,jules,juries,guys
juice,juis,luis,his,guys
juice,juise,juice,guys,juice
juice,juns,june,just,just
juice,jurce,juice,juice,juice
juice,jus,jus,just,just
juice,juse,use,just,just
juice,juses,uses,just,nurses
juice,jusie,julie,justice,juice
juice,juws,jews,just,just
juice,quse,use,use,use
juicy,jucy,july,juicy,juicy
juicy,juicey,juice,juicey,juicy
jumble-sale,jumble_sale,jumble_sale,jumble _ sale,jumble_sale
jump,junp,june,jump,jump
jumped,jumb,jump,jumped,jumped
jumped,jumpt,jump,jumped,jumped
jumping,junping,jumping,jumping,jumping
junior,joinor,joiner,junior,junior
junior,jonoir,junior,junior,junior
junior,jounior,junior,junior,junior
junior,junier,junior,junior,junior
junior,juniour,junior,juniors,junior
junior,junor,junior,junior,junior
junior,juoir,join,junior,For
juniors,juniour,junior,juniors,junior
jurisdiction,juridiction,jurisdiction,jurisdiction,jurisdiction
jury,jurry,jerry,jury,jury
justice,justise,justice,justice,justice
justification,justifacation,justification,justification,justification
justified,justifyed,justified,justified,justified
juvenile,juvinille,juvenile,juvenile,juvenile
kaleidoscope,kaleidescope,kaleidoscope,kaleidoscope,kaleidescope
kapok,kapock,kapok,kapock,kapock
keen,kean,kean,keen,keen
keep,keap,keep,keep,keep
keeper,kepper,pepper,keeper,keeper
keeping,kepping,keeping,keeping,keeping
kept,cept,cent,kept,kept
kernel,kernal,kernel,terminal,general
key,ke,be,me,he
key,kee,see,key,key
kill,cill,will,kill,will
killed,kild,kind,killed,killed
killed,killd,kill,killed,killed
kimono,kimona,kimono,kimona,kimona
kind,cend,send,kind,kind
kind,cid,cid,did,aid
kind,cied,died,kind,died
kind,cind,find,kind,kind
kind,ciund,find,kind,could
kind,cunde,under,crude,kind
kind,kid,kid,killed,kid
kind_manneredly,kind_manerdly,kind_manerdly,kind _ manerdly,kind_manerdly
kindergarten,kindergarten,kindergarten,kindergarten,kindergarten
kindergarten,cindergarten,kindergarten,kindergarten,kindergarten
kindergarten,cindigarten,cindigarten,kindergarten,cindigarten
kindergarten,gendergartin,gendergartin,kindergarten,kindergarten
kindergarten,gindergarden,kindergarten,kindergarten,kindergarten
kindergarten,gindergardin,gindergardin,kindergarten,kindergarten
kindergarten,kendergarden,kindergarten,kindergarten,kindergarten
kindergarten,kiddergarden,kindergarten,kindergarten,kindergarten
kindergarten,kindagarten,kindergarten,kindergarten,kindergarten
kindergarten,kindargarten,kindergarten,kindergarten,kindergarten
kindergarten,kindegarden,kindergarten,kindergarten,kindergarten
kindergarten,kindegarten,kindergarten,kindergarten,kindergarten
kindergarten,kinder-garden,kindergarten,kinder - garden,kinder - garden
kindergarten,kinder_garten,kindergarten,kinder _ garten,kindergarten
kindergarten,kinderdarden,kindergarten,kinderdarden,kindergarten
kindergarten,kindergarden,kindergarten,kindergarten,kindergarten
kindergarten,kindergardent,kindergarten,kindergardent,kindergarten
kindergarten,kindergardon,kindergarten,kindergarten,kindergarten
kindergarten,kindergarner,kindergarten,kindergartners,kindergarner
kindergarten,kindergarton,kindergarten,kindergarten,kindergarten
kindergarten,kindergaten,kindergarten,kindergarten,kindergarten
kindergarten,kindergertion,kindergertion,kindergarten,kindergarten
kindergarten,kindergeton,kindergeton,kindergarten,kindergarten
kindergarten,kinderguardin,kinderguardin,kindergarten,kinderguardin
kindergarten,kindgarden,kindgarden,kindergarten,kindergarten
kindergarten,kindgarten,kindergarten,kindergarten,kindergarten
kindergarten,kindigarten,kindergarten,kindergarten,kindigarten
kindergarten,kindragarten,kindergarten,kindergarten,kindergarten
kindergarten,kinergardin,kinergardin,kinergardin,kindergarten
kindergarten,kingergarden,kindergarten,kindergarten,kindergarten
kindergarten,kingergarten,kindergarten,kindergarten,kindergarten
kindergarten,kingergarton,kindergarten,kindergarten,kindergarten
kindergarten,kintergarten,kindergarten,kindergarten,kindergarten
kindergarten,kitengarten,kitengarten,kitengarten,kitengarten
kindest,kindes,kinds,kinds,kindness
kindest,kindlest,kindest,kindest,kindest
kindly,kinly,kindly,kindly,kindly
kindness,kind_ness,kindness,kind _ ness,kindness
kinds,kins,kids,kids,kids
kiss,kis,is,his,his
kitchen,kichen,kitchen,kitchen,kitchen
kitchen,kiching,kicking,kicking,kicking
kitchen,kitchin,kitchen,kitchen,kitchen
knickers,kicknes,kicks,knickers,kicknes
knick-knacks,knicknacks,knickknacks,knickknacks,knickknacks
knife,kife,life,life,life
knife,kinf,king,kind,kind
knife,kint,king,kinda,point
knife,kire,fire,like,hire
knife,klife,life,life,life
knife,knif,knife,knife,knife
knife,knive,knife,knives,knives
knife,nefe,nee,never,life
knife,nif,if,nice,if
knife,nofer,gofer,never,nofer
knit,niet,net,night,next
knitting,nitting,sitting,nothing,knitting
knobbly,nobbly,wobbly,knobbly,knobbly
knock,knok,know,knock,known
knocked,knoked,knocked,knocked,knocked
knocked,nocked,locked,knocked,knocked
know,kno,no,no,no
know,noi,not,know,no
know,nowe,now,now,now
knowing,noing,going,knowing,going
knowledge,knoledge,knowledge,knowledge,knowledge
knowledge,knolewge,knowledge,knowledge,knowledge
knowledge,knowage,stowage,knowledge,knowledge
knowledge,knowledde,knowledge,knowledge,knowledge
knowledge,knowlede,knowledge,knowledge,knowledge
knowledge,knowlege,knowledge,knowledge,knowledge
