correct_spelling,wrong_spelling,symspell_correction,bert_correction,lstm_cnn_correction
noticeable,nocithisbord,nocithisbord,nocithisbord,nocithisbord
noticeable,nosisboll,nosisboll,noticeable,nosisboll
noticeable,nosorbory,nosorbory,nosorbory,coronary
noticeable,notabil,notable,notabil,notably
noticeable,notcbell,notcbell,doorbell,notcbell
noticeable,noteselb,noteselb,nonetheless,noticeable
noticeable,notetisable,notetisable,noticeable,noticeable
noticeable,nothpes,notes,noticeable,nothpes
noticeable,notisdall,notisdall,notisdall,notisdall
nowadays,nowd,now,now,now
obvious,ab,a,obvious,as
occasionally,acanelly,canella,occasionally,acanelly
occasionally,acationaly,acationaly,occasionally,occasionally
occasionally,acationly,acationly,occasionally,occasionally
occasionally,acconazilyg,acconazilyg,occasionally,acconazilyg
occasionally,acconlly,acconlly,occasionally,actually
occasionally,acconnly,acconnly,occasionally,actually
occasionally,actionally,nationally,occasionally,nationally
occasionally,occanolly,occanolly,occasionally,occasionally
occasionally,occansaton,occansaton,occasionally,occansaton
occasionally,occansily,occansily,occasionally,occasionally
occasionally,occasalty,occasalty,occasionally,occasionally
occasionally,occasely,occasely,occasionally,occasionally
occasionally,occasiole,occasion,occasionally,occasion
occasionally,occonaly,occonaly,occasionally,occasionally
occasionally,occonsially,occonsially,occasionally,occasionally
occasionally,occoumely,occoumely,occoumely,occoumely
occasionally,okenously,ominously,obviously,obviously
official,orfechol,orfechol,official,official
opened,hopud,hoped,hoped,hoped
opened,ogeb,ogee,opened,opened
opened,omep,omen,home,open
opened,opdr,or,opened,order
opened,orn,on,opened,one
opened,orp,or,opened,top
operator,aponent,opponent,opponents,opponents
operator,opeale,peale,people,people
operator,opetret,petrel,operator,opposite
opinion,ap,a,ap,as
opportunities,appronites,appronites,opposites,appronites
opportunities,oppenitonaties,oppenitonaties,opportunities,opportunities
opportunities,oppertoms,oppertoms,opportunities,oppertoms
opportunities,oppertunity,opportunity,opportunity,opportunity
opportunities,opporiuntiy,opportunity,opportunities,opporiuntiy
opportunities,opportinuty,opportunity,opportunity,opportunity
opportunities,opportumes,opportune,opportunities,opportunities
opportunities,opporunity,opportunity,opportunity,opportunity
opportunities,oppurmties,oppurmties,opportunities,opportunities
opportunities,oppurtules,oppurtules,opportunities,opportunities
opposite,apersit,permit,opposite,apersit
opposite,oaset,onset,basket,asset
opposite,obersid,oberlin,overseas,observed
opposite,obersit,obesity,oversight,obesity
opposite,offoset,offset,offices,offset
opposite,ofit,fit,opposite,of
opposite,oopersit,oopersit,oopersit,oopersit
opposite,opersent,present,opposite,operations
opposite,operset,overset,opposite,operated
opposite,opersist,persist,persist,opposite
opposite,opertit,permit,property,operating
opposite,opesert,desert,property,opposite
opposite,opishit,opishit,opposite,opposite
opposite,opitet,spite,opposite,opposite
opposite,opottie,hottie,opposite,opposite
opposite,opperisit,opperisit,opposite,opperisit
opposite,opperset,overset,opposite,opperset
opposite,oppersist,persist,oppersist,oppersist
opposite,oppiec,optic,opposed,office
opposite,oprt,port,out,sport
opposite,ospet,set,opposite,upset
opposite,ospsteete,ospsteete,opposite,ospsteete
opposite,osteur,poster,odour,osteur
opposite,ous,us,his,his
opposite,poearstar,poearstar,poearstar,protesters
opposite,pooiste,polite,protest,opposite
orchestra,acistra,arista,orchestra,orchestra
orchestra,acristra,arista,orchestra,actress
orchestra,afoege,forge,allege,afoege
orchestra,akustra,austria,orchestra,akustra
orchestra,allcrester,allcrester,allcrester,accelerator
orchestra,allengter,allengter,altogether,allengter
orchestra,aosbr,loser,another,aosbr
orchestra,arachester,rochester,character,arachester
orchestra,arcperter,arcperter,orchestra,arcperter
orchestra,aucastle,castle,orchestra,aucastle
orchestra,auckoustr,auckoustr,auckoustr,auckoustr
orchestra,augenster,muenster,orchestra,augenster
orchestra,auwuster,adjuster,orchestra,auwuster
orchestra,axcotry,axcotry,orchestra,extra
orchestra,ocatree,ocatree,ocatree,ocatree
orchestra,ocestrer,ocestrer,investors,orchestra
orchestra,ocheter,rochester,orchestra,ocheter
orchestra,ochster,rochester,youngster,ochster
orchestra,ocrces,sources,offices,forces
orchestra,ocrtur,occur,torture,ocrtur
orchestra,orasteirster,orasteirster,orchestra,orasteirster
orchestra,orcersher,orcersher,orcersher,orcersher
orchestra,orceter,worcester,orchestra,orceter
orchestra,orchreh,ochre,orchard,orchreh
orchestra,orchretsure,orchretsure,orchestrate,orchretsure
orchestra,orcister,worcester,orchestra,orcister
orchestra,orcutrer,orcutrer,orchestra,orcutrer
orchestra,oreacetra,oreacetra,oreacetra,oreacetra
orchestra,oreagerser,oreagerser,oreagerser,oreagerser
orchestra,orgestrer,orgestrer,orchestra,orgestrer
orchestra,orgister,register,organisers,register
orchestra,orkisty,kristy,orchestra,orkisty
orchestra,ortiere,ortiere,otherwise,ortiere
orchestra,ouck,fuck,lucky,luck
orchestra,uciter,united,orchestra,quieter
ordinarily,alnalley,anally,ordinarily,smaller
ordinarily,ardananly,ardananly,arguably,ardananly
ordinarily,ardinally-,ardinally-,originally -,ardinally-
ordinarily,ardiorally,ardiorally,ardiorally,ardiorally
ordinarily,arradanaly,arradanaly,originally,arradanaly
ordinarily,ordanillary,ordanillary,ordinarily,ordanillary
ordinarily,ordoniary,ordinary,ordinary,ordinary
ordinarily,ordunaley,ordunaley,originally,ordunaley
ordinarily,orginoil,orginoil,orginoil,originally
ordinarily,orrandly,grandly,broadly,originally
organizations,og,of,of,of
originally,anganally,anganally,originally,anganally
originally,arigale,brigade,fragile,fragile
originally,arridgely,arridgely,originally,arridgely
originally,arridionally,arridionally,originally,arridionally
originally,organial,organic,original,original
originally,organly,organic,originally,only
originally,oridnigly,oridnigly,originally,originally
originally,oridtionaly,oridtionaly,traditionally,originally
originally,oring,bring,morning,spring
originally,oringle,kringle,single,oringle
originally,ornanly,orally,normally,normally
originally,orrigalaly,orrigalaly,originally,orrigalaly
originally,orriganily,orriganily,originally,originally
originally,orrigontly,orrigontly,originally,originally
our,athe,ate,the,the
oxygen,oxi,obi,oxygen,oxygen
pamphlet,camploft,camelot,camploft,camploft
pamphlet,canfit,cant,confit,canfit
pamphlet,completd,complete,completed,completed
pamphlet,panfalit,parfait,panfalit,panfalit
pamphlet,panfellet,panelled,panfellet,panfellet
pamphlet,panfilit,panfilit,panfilit,panfilit
pamphlet,panflick,panflick,panflick,panflick
pamphlet,panflit,pandit,panflit,panflit
pamphlet,panflitt,panflitt,panflitt,panflitt
pamphlet,phamph,champ,phamph,phamph
pamphlet,phampl,champ,phampl,phampl
pamphlet,phanflat,phanflat,phanflat,phanflat
pamphlet,phanlet,planet,platelet,phanlet
pamphlet,phanlets,planets,blankets,phanlets
pamphlets,panftets,panftets,panftets,panftets
pamphlets,pafolits,pafolits,deficits,pafolits
pamphlets,pampl,pampa,pampl,palm
pamphlets,panfalits,parfaits,panfalits,panfalits
pamphlets,panfelts,panels,panfelts,panfelts
pamphlets,panfhet,panther,patch,panfhet
pamphlets,panfletts,panfletts,panfletts,panfletts
pamphlets,panflex,panflex,panflex,panflex
pamphlets,panflits,parfaits,panflits,panflits
pamphlets,panfulatiols,panfulatiols,panfulatiols,panfulatiols
pamphlets,panfults,panfults,plaudits,panfults
pamphlets,panleps,panels,panleps,panleps
pamphlets,panplethts,panplethts,supplements,panplethts
pamphlets,panpletion,panpletion,completion,completion
pamphlets,pantfuls,handfuls,pantfuls,pantfuls
pamphlets,pantheilets,pantheists,pantheilets,pantheilets
pamphlets,panvolits,panvolits,panvolits,panvolits
pamphlets,penflats,penflats,penflats,penflats
pamphlets,phalelets,pallets,phalelets,phalelets
pamphlets,phalets,chalets,plants,phalets
pamphlets,phamflet,hamlet,phamflet,phamflet
pamphlets,phamlet's,hamlets,channel ' s,phamlet 's
pamphlets,phanplits,phanplits,supplies,phanplits
pamphlets,phanplys,phanplys,phanplys,phanplys
pamphlets,phunplets,phunplets,subplots,phunplets
parallel,parrald,parried,parallel,parrald
parish,poshurst,poseurs,parish,poshurst
partial,parsh,parish,partial,parish
partial,parsle,parse,partial,particular
partial_eclipse,part-eclipse,part-eclipse,part - eclipse,part - eclipse
particular,parunt,parent,particular,parents
particular,peicler,picker,particular,peicler
particular,peleker,seeker,speaker,peleker
particular,perene,serene,everyone,parents
particular,pericluar,pericluar,particular,particular
particular,pertale,percale,particular,particular
particular,pertalu,portal,particular,particular
particular,peruer,peruser,particular,peruer
particular,petecu,peter,perfect,particular
particular,peticul,pitiful,particular,particular
particular,petikle,petiole,particular,particular
particular,petler,peter,particular,people
particular,petral,petrol,particular,petrol
particular,pitelu,pixels,particular,pitelu
particular,pitteu,pitted,particular,pitteu
particular,plore,lore,plore,pole
particular,plorer,poorer,plorer,power
particular,potiarlar,potiarlar,particular,particular
particular,prtelr,peter,partner,prtelr
particular,ptal,pal,particular,pal
particular,pteire,pierre,attire,prior
particular,ptylas,styles,particular,particular
particular,purelevel,purelevel,purelevel,purelevel
particularly,pertickly,prickly,particularly,particularly
patient,pancton,canton,patient,pancton
patient,panenton,panettone,patient,patient
peculiar,akoler,cooler,earlier,cooler
peculiar,becucula,becucula,becucula,becucula
peculiar,beguleya,beguleya,beguleya,beguleya
peculiar,berquer,berger,berquer,berquer
peculiar,bracire,brace,bravura,bracire
peculiar,bthe,bathe,the,the
peculiar,partcullar,particular,particular,particular
peculiar,pcaule,paul,because,pcaule
peculiar,peaularer,peaularer,popular,popular
peculiar,pecale,peale,people,peaceful
peculiar,pecalu,recall,because,people
peculiar,peciail,special,special,special
peculiar,pecol,pecos,people,people
peculiar,pecurleya,pecurleya,peculiar,pecurleya
peculiar,pelal,pedal,pelal,people
peculiar,peqlal,equal,peculiar,people
peculiar,pequlliy,pequlliy,peacefully,pequlliy
peculiar,perqul,perl,perjury,powerful
peculiar,pesioner,pensioner,pensioner,pensioner
peculiar,peulet,pellet,pilot,peulet
peculiar,piciuliu,piciuliu,particular,piciuliu
peculiar,piqurlier,piqurlier,piqurlier,piqurlier
peculiar,pircaular,circular,particular,particular
peculiar,polaral,polar,polar,polar
peculiar,polie,police,police,police
peculiar,proge,prove,progress,proof
peculiar,pucela,pamela,peculiar,pucela
peculiar,puculeya,puculeya,puculeya,puculeya
peculiar,purculer,pursuer,purculer,circular
peculiar,puvler,puller,popular,puvler
people,pecial,special,people,special
perceive,percced,perched,perceive,perceived
perceive,perceivieived,perceivieived,perceivieived,perceived
perceive,perciveden,perciveden,perceived,perciveden
perceive,perseed,perseid,persuaded,perseed
perceive,perseem,perseus,perform,perseem
perceive,persieved,perceived,perceived,perceived
perceive,pieced,pieced,pieced,pieced
perceive,preceased,released,preceded,predeceased
perceive,preceed,proceed,preceded,preceded
perceive,procceed,proceed,Proceed,proceed
perceive,procede,proceed,proceeds,proceed
periods,prei,prev,periods,periods
permanent,parmnot,parent,perhaps,parmnot
permanent,pelut,pelt,permanent,pilot
permanent,pemaht,peat,permanent,pemaht
permanent,perfo_nt,perfo_nt,perfo _ nt,perfo_nt
permanent,perimete,perimeter,permanent,perimeter
permanent,permenate,permeate,permanent,perimeter
permanent,permennam,permennam,permanent,permennam
permanent,permention,permeation,permanent,perceptions
permanent,permernit,permernit,permanent,permit
permanent,perminate,terminate,permanent,permanent
permanent,perumot,permit,permanent,perumot
permanent,preerment,preferment,treatment,permanent
permanent,premantet,premantet,permanent,premantet
permanent,prement,present,treatment,present
permanent,premit,permit,permit,permit
permanent,purmanate,purmanate,permanent,purmanate
permanent,purmelur,purmelur,permanent,purmelur
permanent,purmont,vermont,permanent,purmont
permanently,perminately,perminately,permanently,permanently
permanently,penmenlly,penmenlly,permanently,penmenlly
permanently,permartely,permartely,permanently,permanently
permanently,permattley,permattley,permanently,permattley
permanently,permenant,permanent,permanent,permanent
permanently,permenately,permenately,permanently,permanently
permanently,permental,parental,detrimental,permanently
permanently,permentally,permentally,permanently,permanently
permanently,permentantely,permentantely,permanently,permanently
permanently,perminately,perminately,permanently,permanently
permanently,permmenant,permmenant,permanent,permanent
permanently,permmully,permmully,permanently,permmully
permanently,permon,person,sermon,person
permanently,pernitally,prenatally,personally,pernitally
permanently,premently,presently,permanently,premently
permanently,premonitly,premonitory,permanently,prominently
permanently,purminity,purminity,purminity,purminity
phase,faces,faces,faces,faces
phase,fades,fades,fades,fades
phase,fadies,ladies,ladies,fades
phase,faiths,faiths,faiths,faiths
phase,faiy,fair,phase,fair
phase,faized,failed,failed,failed
phase,faizes,files,phase,faizes
phase,fales,sales,false,false
phase,fraize,fraise,fraize,fraize
philosophy,flosipe,flossie,flosipe,flosipe
philosophy,facilities,facilities,facilities,facilities
philosophy,fallausape,fallausape,fallausape,fallausape
philosophy,faloctiy,faloctiy,perfectly,faloctiy
philosophy,falophy,floppy,philosophy,falophy
philosophy,felosipy,felosipy,philosophy,philosophy
philosophy,felosope,felosope,felosope,felosope
philosophy,felothocy,felothocy,felothocy,felothocy
philosophy,fillousity,fillousity,fillousity,fillousity
philosophy,filosipy,filosipy,philosophy,philosophy
philosophy,filousity,filousity,philosophy,filousity
philosophy,filousosfy,filousosfy,philosophy,philosophy
philosophy,flyophys,flyophys,flyophys,flyophys
philosophy,folicy,policy,policy,policy
philosophy,folity,polity,reality,folity
philosophy,folosicy,folosicy,philosophy,folosicy
philosophy,folosity,porosity,philosophy,folosity
philosophy,fulasape,fulasape,fulasape,fulasape
philosophy,fullosepy,fullosepy,fullosepy,fullosepy
philosophy,phaisply,phaisply,philosophy,phaisply
philosophy,philasafar,philasafar,philosophy,philasafar
philosophy,philocity,philocity,philosophy,philocity
philosophy,philoficy,philoficy,philosophy,officials
